"id","prediccion"
NA,5.08302709818775e-13
3927251,4.01082752432558e-06
3927201,0.774587094783783
3925501,0.092006728053093
NA,5.08302709818775e-13
3924551,0.999655723571777
3924301,0.092006728053093
3924151,0.997368693351746
3923901,2.84775694581185e-07
3923101,0.774587094783783
3922701,1.78102595782548e-07
NA,5.08302709818775e-13
3921551,0.997368693351746
3921301,7.09403047949309e-06
3920751,7.73323349800847e-10
3920201,0.000354307441739365
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3919351,2.29523521966257e-07
3918651,0.774587094783783
3918051,0.774587094783783
3917201,0.010506784543395
3916551,0.985662043094635
3916951,4.83746004950429e-14
3916051,1.89685738405387e-06
3914951,0.00280995550565422
3914701,0.774587094783783
3914251,9.17800061870366e-05
3913801,0.092006728053093
3913351,0.774587094783783
3913401,0.774587094783783
NA,5.08302709818775e-13
3913001,0.092006728053093
NA,5.08302709818775e-13
3902251,0.0297321565449238
3910301,0.774587094783783
3909701,0.000116599469038192
3908301,5.21221503457792e-11
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3906901,0.000201256363652647
3906401,0.00017894638585858
3905601,1.17356439659488e-05
3904801,5.40618114511227e-13
3903901,6.0997099353699e-05
3904151,3.21864849226264e-13
3671701,1.42230636990259e-11
3903301,3.36066875661345e-07
NA,5.08302709818775e-13
3900001,2.13882049138192e-06
3901451,0.000883715460076928
3901301,1.27812636776387e-12
3899701,0.00404277490451932
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3898201,7.03803660316582e-13
3897701,0.092006728053093
3897401,1.00529945257222e-07
3896301,0.000732874847017229
3896451,0.351527631282806
3896601,3.64126923058095e-10
3896551,1.21389887031143e-09
3895951,0.774587094783783
3895701,3.89280415902249e-07
3893951,0.092006728053093
3893101,0.000539030646905303
3893001,0.774587094783783
3891701,0.0711984038352966
3891501,0.0675585269927979
NA,5.08302709818775e-13
3890101,3.98161591874668e-06
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3886251,1.33823516534903e-06
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3884601,0.1527930945158
3883901,1.84595353402983e-06
3883551,0.00193832314107567
3883351,7.71979255151899e-14
3882201,0.00535342795774341
3882001,0.000153064625919797
3882051,7.18417061951193e-11
NA,5.08302709818775e-13
3881251,5.21221503457792e-11
3880251,0.774587094783783
3880051,2.73171671949513e-08
3879951,9.65056533459574e-05
3879701,0.000479428796097636
3707851,1.87261939572636e-05
3879101,0.092006728053093
3878401,0.774587094783783
3877901,0.142166808247566
3877201,1.5819772575254e-11
3868101,1.6134853453309e-09
3567501,3.4942835291929e-09
3872351,0.092006728053093
3870451,0.092006728053093
3870001,1.3486111072325e-07
NA,5.08302709818775e-13
3868851,1.83576423751219e-06
3867951,5.40286018804181e-05
3868001,7.09403047949309e-06
NA,5.08302709818775e-13
3866301,1.75735249285935e-06
3866051,3.6451547202887e-06
3865301,0.000142431177664548
3864651,0.092006728053093
NA,5.08302709818775e-13
3861901,0.00299867219291627
3861701,0.000162676064064726
NA,5.08302709818775e-13
3861001,0.774587094783783
3860701,0.024752439931035
3860651,8.41287484121267e-10
3860451,4.60139955651973e-13
3859901,6.36528718622742e-10
3859851,0.594640254974365
3859601,1.01946961983401e-09
3859401,1.01946961983401e-09
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3857451,0.774587094783783
3857201,3.13100037949938e-17
3854451,0.000344012427376583
3856301,0.092006728053093
3855751,2.20783779442384e-14
3855451,3.54183066519909e-06
NA,5.08302709818775e-13
3854551,9.1796678702849e-08
3854351,0.220914229750633
3854301,0.774587094783783
3853701,1.20913720286491e-15
3851451,0.000120097312901635
3851001,0.00403972342610359
3850701,0.00248328875750303
3850601,0.774587094783783
3850201,9.24287960515358e-05
3849651,0.000479428796097636
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3848401,0.774587094783783
3847501,0.00124685349874198
3847351,0.00013755465624854
NA,5.08302709818775e-13
3846451,0.774587094783783
3845501,1.42514884442224e-12
3845301,1.65525904094466e-08
3844801,5.25625940342445e-12
3843751,0.00687997089698911
NA,5.08302709818775e-13
3843201,0.774587094783783
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3841551,0.997368693351746
3841201,0.000351948721799999
3841801,0.092006728053093
3841051,2.96366020613448e-09
3840701,0.774587094783783
3839501,0.992373049259186
3838351,2.09628425729136e-10
3837501,3.54183066519909e-06
3837451,0.774587094783783
3836751,0.0016338829882443
NA,5.08302709818775e-13
3835901,3.65956439054571e-05
3835301,0.127306655049324
3834501,2.03717057112307e-10
3834401,0.998565852642059
NA,5.08302709818775e-13
3834151,0.774587094783783
3833301,0.000539030646905303
NA,5.08302709818775e-13
3831751,0.998933732509613
3831401,0.774587094783783
3830151,8.46252987685148e-07
3829451,1.54321890022402e-06
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3828351,0.926275372505188
3828451,0.000539086933713406
3828001,1.1384860272301e-06
3826151,0.774587094783783
3825251,0.0611739754676819
3823601,7.46437592624716e-07
3823901,0.0157195199280977
3823551,0.999967455863953
3823351,1.3424465261213e-13
3821551,0.193021342158318
3822101,3.8182818018484e-10
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3820951,3.19522696372587e-05
3820701,0.999999403953552
3820101,0.997368693351746
3819701,0.000883715460076928
3819301,1.37180286401417e-05
3819201,0.999655723571777
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3813251,0.000595084275119007
3813601,0.445036172866821
NA,5.08302709818775e-13
3809951,0.94451916217804
3809201,7.18085800599511e-07
NA,5.08302709818775e-13
3808401,3.68417119034348e-07
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3806551,0.000158971757628024
3806201,0.00235420698300004
3805751,5.34588434675243e-05
3805301,1.49740273513999e-08
3804951,0.83267468214035
3804851,0.092006728053093
3804351,0.092006728053093
3804051,0.871857464313507
3803901,0.092006728053093
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3801151,4.44196623927695e-10
NA,5.08302709818775e-13
3800151,0.092006728053093
3799751,0.0447290614247322
3799701,0.1527930945158
3799051,0.774587094783783
3799001,0.656663477420807
3798251,0.0461544170975685
NA,5.08302709818775e-13
3797401,1.74594547138784e-16
NA,5.08302709818775e-13
3796901,1.42044385142981e-07
3796051,0.998014450073242
3794601,0.000813343387562782
3793551,1.10606732661722e-08
NA,5.08302709818775e-13
3789451,3.42290040862281e-05
3791001,1
NA,5.08302709818775e-13
3789301,0.00573780108243227
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3788101,0.378352373838425
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3787651,0.0169218201190233
3787101,0.0169218201190233
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3785651,0.975840628147125
NA,5.08302709818775e-13
3784251,3.71092886237642e-13
3784151,4.17525711782218e-08
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3782451,0.998353600502014
3781701,0.000883715460076928
3782651,1.72357943029056e-07
3780951,0.598682880401611
3780501,0.00368862762115896
3779201,0.989252746105194
3778951,0.621935725212097
NA,5.08302709818775e-13
3777501,1.81299452447353e-12
3776701,0.823370635509491
3776401,4.65897028334439e-06
3775401,1.84961143623319e-10
3774901,1.55711749917631e-12
3773901,7.54894410870399e-12
3773951,1.5819772575254e-11
3772451,0.00548730697482824
3772201,0.000203640840481967
3772101,2.81968996762583e-11
3770151,3.11574382294566e-07
3769801,0.000162676064064726
3591401,5.01201884617331e-06
3768351,0.999897241592407
3766601,2.06223194254562e-06
3766351,0.092006728053093
3766251,4.17443891953528e-11
3764901,0.092006728053093
3764401,0.907303988933563
3764051,0.354685693979263
3764201,0.0406166575849056
3763701,0.720721364021301
3763551,6.18021245291089e-10
NA,5.08302709818775e-13
3761901,0.00124685349874198
3761851,1.00504060185358e-07
3759251,0.87296199798584
3757301,0.000204240132006817
3757051,0.00478437496349216
3756801,8.63053895017174e-09
3756701,0.378352373838425
3756751,0.0106930313631892
3756401,0.00017568760085851
3755951,1.47686193940899e-06
NA,5.08302709818775e-13
3755051,0.0157195199280977
NA,5.08302709818775e-13
3754401,5.48318389390762e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3753151,0.0406166575849056
3753051,0.0106930313631892
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3752351,0.000178541100467555
3750101,0.918117761611938
3751151,3.54183066519909e-06
3749451,0.013075927272439
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3748151,0.832661330699921
3748101,0.000120097312901635
3747751,1.50597456727297e-09
3745201,0.00230300729162991
3744401,0.996213972568512
NA,5.08302709818775e-13
NA,5.08302709818775e-13
2426051,1.83506205786443e-08
3741201,0.000204240132006817
3705251,3.01511900033802e-05
3740551,5.4005059979545e-08
3739551,0.984792113304138
3738551,0.113388694822788
3738401,0.774587094783783
3738001,0.000153764893184416
3737851,0.000515993568114936
3736051,1.754241384333e-05
3735901,0.7804074883461
3735751,0.000567387090995908
3735151,0.000501123140566051
3735801,3.27213037098172e-20
3735201,0.000253479520324618
3734901,0.70516699552536
3733651,1.93949517779402e-06
3733701,0.000863554771058261
3733551,2.96366020613448e-09
3733501,9.94196391879143e-11
3733051,7.47394715561178e-11
3732501,1.01946961983401e-09
3732151,0.999836921691895
3728351,0.00124685349874198
3727751,6.92029570927843e-05
3725801,0.664535701274872
3725751,3.34828946506605e-05
3724951,0.0157195199280977
3724301,3.60264971277502e-06
3723701,4.53631309937919e-06
3724051,0.00548730697482824
3723501,1.02924635481116e-09
3723351,3.54183066519909e-06
3722901,0.00108243268914521
3721701,0.774587094783783
3721251,8.35560898249099e-10
3721101,0.0406166575849056
3720351,6.21379854237603e-08
3719951,0.971605896949768
3718451,0.00573780108243227
3718351,0.999993443489075
3717401,1.27865916842835e-14
3716551,3.38046868275654e-10
3715551,3.86069477826823e-05
3711651,0.00031186654814519
3711501,0.774587094783783
3709301,0.000591979129239917
3709151,0.992566347122192
3708501,4.10546041607063e-10
NA,5.08302709818775e-13
3706451,0.971284151077271
3704951,0.000120097312901635
3704301,7.19236322765937e-06
3703251,5.4005059979545e-08
3702501,0.205195888876915
3667201,1.083202278096e-05
3697651,0.00361033622175455
3697351,3.19522696372587e-05
3697201,0.887177109718323
3696751,0.999655723571777
3694401,9.53960807237308e-07
3693951,0.0474776215851307
3693901,7.04347302704633e-10
3693651,0.00548730697482824
3693551,0.999655723571777
3692751,0.823370635509491
NA,5.08302709818775e-13
3690251,0.00130761147011071
3690201,0.00573780108243227
3689451,0.00089236005442217
3689551,0.30351847410202
3689401,3.36102381481851e-08
3688851,0.989171922206879
3688901,6.00630156721849e-10
3688801,1.61088458128233e-08
3687901,0.997368693351746
3686301,0.997368693351746
3684151,7.85657672253137e-09
3680301,0.820035636425018
3676951,0.997368693351746
3676401,1.64980594290209e-12
3674751,0.00104095204733312
3674201,2.33669339303258e-13
3670851,0.00130713079124689
3670651,0.954334735870361
3668251,0.385086953639984
3665351,5.17912212671945e-06
3665301,3.14743517978045e-14
3665401,6.77611994293059e-11
3658851,1.75845379999373e-05
3661401,0.00529000861570239
3659951,4.22120137955062e-05
3658101,0.000120097312901635
3657301,8.29824841730442e-07
3655301,0.998293578624725
3653751,0.00010257199028274
3652351,0.998293578624725
3651401,0.000238815016928129
3651551,0.952138960361481
3650601,6.7334326558921e-08
3650151,0.378352373838425
3648851,0.00573780108243227
3648301,0.823370635509491
3645401,0.0157195199280977
3643401,7.14609849159636e-14
3642751,2.04719938778908e-07
NA,5.08302709818775e-13
3640151,3.54183066519909e-06
3638801,0.00336277461610734
3637201,2.24128584136452e-07
3636151,0.000239784450968727
3635251,0.000161950039910153
3632401,0.00872469879686832
3625701,0.0971742197871208
3624351,0.0406166575849056
3624301,0.998355329036713
3623751,4.93900461151497e-06
NA,5.08302709818775e-13
3622751,3.54183066519909e-06
3622651,1.0330643675574e-12
3622801,0.00030129004153423
3622701,0.00124685349874198
3622001,3.72322205066666e-07
3621151,0.0406166575849056
3620351,0.163672745227814
3620151,3.54183066519909e-06
3619551,3.54183066519909e-06
3619651,0.157370194792747
3619601,0.000120097312901635
3619301,0.00124685349874198
3619151,3.54183066519909e-06
3619251,0.598731279373169
3619201,0.89353334903717
3618651,3.27584368051831e-14
3618351,1.21862072433032e-07
3617851,8.07069255870374e-08
3617801,3.54183066519909e-06
3617551,0.122771851718426
3617301,1.14020685941796e-05
3617201,8.78539907489539e-09
3616751,0.000239784450968727
3616801,2.04324601682515e-09
3616851,0.798205196857452
3616601,8.91262516233837e-07
3616051,3.54183066519909e-06
3616101,8.03453531261766e-06
3615551,8.07318727424899e-08
3615901,1.1415068001952e-07
3615951,0.151775822043419
3616001,0.00573780108243227
3615001,3.54183066519909e-06
3615101,0.0406166575849056
3614651,1.22380061640115e-08
2844201,0.78682154417038
3613951,3.54293570126174e-06
3613451,2.36290915722748e-08
3613401,0.102936156094074
3613251,0.832661330699921
3611801,0.0015914177056402
3612751,0.0027183520141989
3612251,0.00548730697482824
3611751,0.024346211925149
3611301,0.0209157336503267
3610301,0.00548730697482824
3610201,1.16156144258639e-07
3610251,5.93978214667383e-17
3609551,0.999912142753601
3609451,3.00020360555209e-06
3608701,1.4247704882564e-07
3608751,2.60789541073336e-08
3608301,5.34625890225016e-08
3607951,4.17525711782218e-08
3607501,0.0131987342610955
3607251,0.99959796667099
3606901,0.0027183520141989
3606601,1.21390586471648e-09
3606451,2.88009091402308e-14
3606301,0.000162676064064726
3606201,3.19522696372587e-05
3606101,1.1415068001952e-07
3605451,4.16098693278855e-08
3604951,2.74724953897021e-09
3604901,1.00504060185358e-07
3604851,0.00573780108243227
3604801,0.000741506984923035
3604251,0.163672745227814
3604201,0.00573780108243227
3604301,0.00806791242212057
3604001,0.00806791242212057
3603601,0.0192605331540108
3603951,9.79025062406436e-05
3603451,0.00573780108243227
3603501,1.24547823825946e-17
3603001,1.14083860580649e-07
3603051,0.973018765449524
3602801,0.412581235170364
3602751,0.000257161591434851
3602501,0.973018765449524
3602351,0.0406166575849056
3602451,6.01583183268417e-09
3602401,0.412581235170364
3601701,3.78231488866732e-05
3602001,0.122771851718426
3601901,0.122771851718426
3601501,0.0027183520141989
3601551,1.41610526043223e-05
3600601,9.47130217809899e-07
3600651,8.89106767810316e-15
3600201,0.00573780108243227
3600151,0.900351405143738
3599901,0.0027183520141989
3599451,0.00512871937826276
3599351,1.42458320624428e-05
3599301,5.34625890225016e-08
3599001,1.72357943029056e-07
3599051,2.74502554020728e-06
3598751,3.6241756817823e-10
3598001,3.65226405847352e-05
3597551,3.57907119905576e-05
3597601,4.04383223575982e-17
3597251,6.70642748445971e-06
3597151,2.02782393898815e-06
3596351,9.80625554802828e-05
3595051,3.54183066519909e-06
3595001,0.000239784450968727
3594751,0.999989032745361
3594451,3.80225344542851e-08
3593701,0.74615490436554
NA,5.08302709818775e-13
3592601,8.91262516233837e-07
3592451,1.70742521277134e-06
3592301,0.000122892233775929
3592251,1.89118078836037e-11
3590151,0.000120097312901635
3589651,0.0763148590922356
3589251,0.000701952259987593
3589301,1.41610526043223e-05
3589051,0.999424695968628
2868351,0.00010269461927237
3588001,5.13697635540211e-08
3586051,6.83446123730391e-05
3588501,3.54183066519909e-06
3588551,3.54183066519909e-06
3583251,9.25313436983544e-11
3583501,0.972031891345978
3582901,0.0149137023836374
3582451,1.6134853453309e-09
3582651,0.999773561954498
3582351,0.973018765449524
3581701,0.00687997089698911
3578251,0.0137003883719444
3577951,1.18680905103474e-08
3051651,0.105970397591591
3570551,0.0147776510566473
3567551,9.78654952632496e-07
3562801,0.000107763000414707
3561101,1.82401947768085e-06
3559451,1.32298197286218e-07
3560001,0.00017894638585858
3558451,0.400637000799179
3558351,3.36924131261185e-06
3558201,2.686449326883e-11
3557701,0.672420144081116
3556551,0.000322834210237488
3556051,3.23225947340688e-07
3555551,2.99095792577475e-09
3553701,1
3553651,9.67218554137617e-08
3553751,1.76091432990688e-07
3553301,0.00581802846863866
3553251,3.76736741304097e-14
3552601,3.47976616410506e-08
3550551,1.73951789861349e-07
3548901,0.0191526133567095
3548201,0.0071675069630146
3548251,7.19310446584132e-06
3547801,0.000173047606949694
3547251,0.0558188147842884
3546151,0.00102779956068844
2829351,0.000172885149368085
3543751,1.09853510821267e-06
3543701,1.19888420613279e-06
3542401,4.07802791535516e-10
3542101,2.21606510919514e-10
3541501,7.75579792389181e-06
3541551,4.44036096780565e-08
3540801,0.991501450538635
3168301,1
3539501,6.45783537756017e-10
3539151,5.09352673816466e-07
3539051,2.14176156987378e-06
3532251,1.60985802466485e-09
3529651,9.34826687171153e-08
3527801,1.01965812637946e-13
3527851,1.1636958063832e-09
3527001,0.624263226985931
3525701,3.21371330561744e-15
3525651,3.52233683997838e-07
3523051,0.999492526054382
3522301,6.74857281168784e-10
3517801,5.14649904914677e-08
3517351,1.36400965985295e-15
3516451,0.000171351974131539
3516101,0.0196307897567749
3515501,0.914691746234894
2920951,0.14308774471283
3511501,0.00309317489154637
3509801,3.94102129568112e-17
3508701,0.00152068876195699
3508001,3.32111994794104e-07
3507951,3.0161759756453e-09
3506651,1.54840293364877e-10
3505201,1.19468859338667e-06
3502901,9.0891499882062e-10
3502601,0.0483710244297981
3502501,0.968633115291595
3502451,6.85050679294363e-07
3502401,0.0200092196464539
3502251,0.173520103096962
3501051,0.992064297199249
3500801,9.49162495089695e-05
3499651,8.1419142361483e-07
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3498001,0.000394199450965971
3497851,0.000122793251648545
3497451,0.000727829115930945
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3493051,1.14353906610631e-05
3492851,1.61823154876117e-09
3490551,3.44732176138507e-09
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3489751,1.20326599399102e-15
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3489401,2.0664153908001e-06
3488851,6.85619284013228e-07
3486951,3.30972688971087e-05
3486751,6.5354726075384e-08
3486401,1.34036815779837e-06
3484051,3.24369125337398e-07
3484101,5.05083778620796e-12
3483001,9.4908291430329e-06
3482951,1.34032970890985e-05
3482401,1.6052871032457e-08
3479801,1.6052871032457e-08
3479751,0.999978542327881
3477851,9.19688432077237e-07
3476201,1.0576197036205e-11
3474951,0.0113643873482943
3474201,3.8542125935237e-07
3473701,3.95325785995659e-12
3473651,2.93738949270848e-17
3472651,1.00645593192894e-06
3472551,5.56254642347653e-09
3470701,0.628620445728302
3470351,2.99207728905737e-12
3470751,0.000538636464625597
3468951,1.48879988198791e-11
3468401,6.87149181999303e-08
3466001,9.09832972850744e-13
3193951,4.49833816029699e-11
3461251,3.23225947340688e-07
NA,5.08302709818775e-13
3459751,0.000173047606949694
3459151,0.00372387329116464
NA,5.08302709818775e-13
3458351,0.000855405756738037
3457951,5.88890186614677e-11
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3457101,0.0212941784411669
3456951,5.35645424635254e-16
3456751,0.017671924084425
3456201,1.2556701511901e-10
3455551,0.333045721054077
3454651,3.23225947340688e-07
3454351,0.000528138480149209
3453801,0.0785167142748833
3453201,0.00781825929880142
3453151,0.694766283035278
3452051,0.000114600901724771
3451401,0.0976986438035965
3451501,2.84189035151816e-12
3449251,0.000173047606949694
3447901,0.267065286636353
3447551,2.0774224562814e-09
3445501,5.19769605134002e-09
3444951,1.60173529994978e-09
3441901,0.841189742088318
NA,5.08302709818775e-13
NA,5.08302709818775e-13
3435751,0.00925399083644152
3435551,2.5854157570393e-07
3434951,0.00561906676739454
3434751,2.92141555087791e-13
3433251,7.19310446584132e-06
3432251,0.00108243268914521
3432001,2.74338763511794e-11
3432051,0.930921673774719
3431751,0.000517830427270383
3431601,3.65456344297854e-06
3431051,3.12291188189154e-14
3430951,0.620991706848145
3430601,4.66533833787253e-09
3429951,5.30264114786405e-05
3429601,7.19310446584132e-06
3429151,1.83227858985269e-15
3429051,0.112871684134007
3428901,7.19310446584132e-06
3428401,0.972123682498932
3427601,7.19310446584132e-06
3427201,0.999850153923035
3427001,7.19310446584132e-06
3426601,3.07339682592556e-08
3426401,7.19310446584132e-06
3426251,2.07248989156231e-14
3425301,4.15627532390772e-08
3425101,0.00108243268914521
3425051,5.03451133226918e-07
3424701,0.00108243268914521
3424801,1.34333619783433e-08
3424451,0.00108243268914521
3424301,0.999796450138092
3424151,0.00108243268914521
3423851,0.000183816460776143
3422351,1.42187511764647e-11
3422151,7.19310446584132e-06
3421801,1.8802997353573e-12
3421451,1.34333619783433e-08
3421101,7.19310446584132e-06
